LAB_ID,element,value_raw,value_numeric,units,technique,source_url,feature_index,scrape_status
D379439,Copper,22,22.0,parts per million by weight,AES_AZ_P,https://mrdata.usgs.gov/ngdb/sediment/show-ngdbsed.php?lab_id=D379439#c,9,ok
D379439,Zinc,50,50.0,parts per million by weight,AES_AZ_P,https://mrdata.usgs.gov/ngdb/sediment/show-ngdbsed.php?lab_id=D379439#c,9,ok
D379439,Arsenic,5,5.0,parts per million by weight,AES_AZ_P,https://mrdata.usgs.gov/ngdb/sediment/show-ngdbsed.php?lab_id=D379439#c,9,ok
D379439,Molybdenum,0.43,0.43,parts per million by weight,AES_AZ_P,https://mrdata.usgs.gov/ngdb/sediment/show-ngdbsed.php?lab_id=D379439#c,9,ok
D379439,Silver,0.11,0.11,parts per million by weight,AES_AZ_P,https://mrdata.usgs.gov/ngdb/sediment/show-ngdbsed.php?lab_id=D379439#c,9,ok
D379439,Cadmium,0.15,0.15,parts per million by weight,AES_AZ_P,https://mrdata.usgs.gov/ngdb/sediment/show-ngdbsed.php?lab_id=D379439#c,9,ok
D379439,Antimony,7.3,7.3,parts per million by weight,AES_AZ_P,https://mrdata.usgs.gov/ngdb/sediment/show-ngdbsed.php?lab_id=D379439#c,9,ok
D379439,Tellurium,N0.05,0.05,parts per million by weight,AA_GF_HBr,https://mrdata.usgs.gov/ngdb/sediment/show-ngdbsed.php?lab_id=D379439#c,9,ok
D379439,Gold,N0.002,0.002,parts per million by weight,AA_GF_HBr,https://mrdata.usgs.gov/ngdb/sediment/show-ngdbsed.php?lab_id=D379439#c,9,ok
D379439,Gold,N0.15,0.15,parts per million by weight,AES_AZ_P,https://mrdata.usgs.gov/ngdb/sediment/show-ngdbsed.php?lab_id=D379439#c,9,ok
D379439,Lead,15,15.0,parts per million by weight,AES_AZ_P,https://mrdata.usgs.gov/ngdb/sediment/show-ngdbsed.php?lab_id=D379439#c,9,ok
D379439,Bismuth,N1,1.0,parts per million by weight,AES_AZ_P,https://mrdata.usgs.gov/ngdb/sediment/show-ngdbsed.php?lab_id=D379439#c,9,ok
